panel_id,endpoint_id,protocol_id,representation,metric_output_id,left_family,right_family,state,pair_count_per_cluster,pair_count_total,oc,strict_agreement_count,strict_incorrect_count,metric_tie_count,downstream_tie_count,double_tie_count,bootstrap_lower,bootstrap_upper
d4_b,d4,b,common_grid,f1,p08,p10,complete,64,15360,0.9886067708333334,15185,175,0,0,0,0.9740869140625,0.9994791666666667
d4_b,d4,b,common_grid,f1,p08,p11,complete,64,15360,0.9405598958333333,14447,913,0,0,0,0.9167301432291667,0.9630224609375
d4_b,d4,b,common_grid,f1,p08,p12,complete,64,15360,0.9422526041666667,14473,887,0,0,0,0.9174462890625,0.964912109375
d4_b,d4,b,common_grid,f1,p09,p10,complete,64,15360,0.5663411458333333,8699,6661,0,0,0,0.5468733723958333,0.5858723958333333
d4_b,d4,b,common_grid,f1,p09,p11,complete,64,15360,0.8600260416666666,13210,2150,0,0,0,0.8458317057291667,0.8715511067708334
d4_b,d4,b,common_grid,f1,p09,p12,complete,64,15360,0.9747395833333333,14972,388,0,0,0,0.95625,0.9892578125
d4_b,d4,b,common_grid,f1,p10,p11,complete,64,15360,0.5260416666666666,8080,7280,0,0,0,0.5225260416666667,0.5295572916666667
d4_b,d4,b,common_grid,f1,p10,p12,complete,64,15360,0.947265625,14550,810,0,0,0,0.9316389973958333,0.9591813151041667
d4_b,d4,b,common_grid,f1,p11,p12,complete,64,15360,0.4229817708333333,6497,8863,0,0,0,0.3998030598958333,0.4458984375
d4_b,d4,b,common_grid,artifact_peak_ratio,p08,p09,complete,64,15360,0.9859375,15144,216,0,0,0,0.96953125,0.9984375
d4_b,d4,b,common_grid,artifact_peak_ratio,p08,p10,complete,64,15360,0.9886067708333334,15185,175,0,0,0,0.9740869140625,0.9994791666666667
d4_b,d4,b,common_grid,artifact_peak_ratio,p08,p11,complete,64,15360,0.9405598958333333,14447,913,0,0,0,0.9167301432291667,0.9630224609375
d4_b,d4,b,common_grid,artifact_peak_ratio,p08,p12,complete,64,15360,0.9422526041666667,14473,887,0,0,0,0.9174462890625,0.964912109375
d4_b,d4,b,common_grid,artifact_peak_ratio,p09,p10,complete,64,15360,0.5692057291666667,8743,6617,0,0,0,0.5495442708333333,0.5883528645833334
d4_b,d4,b,common_grid,artifact_peak_ratio,p09,p11,complete,64,15360,0.8235026041666667,12649,2711,0,0,0,0.8106770833333333,0.8344417317708334
d4_b,d4,b,common_grid,artifact_peak_ratio,p09,p12,complete,64,15360,0.9747395833333333,14972,388,0,0,0,0.95625,0.9892578125
d4_b,d4,b,common_grid,artifact_peak_ratio,p10,p11,complete,64,15360,0.56171875,8628,6732,0,0,0,0.55703125,0.5664078776041667
d4_b,d4,b,common_grid,artifact_peak_ratio,p10,p12,complete,64,15360,0.9557291666666666,14680,680,0,0,0,0.9401025390625,0.9679052734375
d4_b,d4,b,common_grid,artifact_peak_ratio,p11,p12,complete,64,15360,0.4236328125,6507,8853,0,0,0,0.40051920572916666,0.44622395833333334
d4_b,d4,b,common_grid,missing_peak_ratio,p08,p09,complete,64,15360,0.9859375,15144,216,0,0,0,0.96953125,0.9984375
d4_b,d4,b,common_grid,missing_peak_ratio,p08,p10,complete,64,15360,0.9886067708333334,15185,175,0,0,0,0.9740869140625,0.9994791666666667
d4_b,d4,b,common_grid,missing_peak_ratio,p08,p11,complete,64,15360,0.9405598958333333,14447,913,0,0,0,0.9167301432291667,0.9630224609375
d4_b,d4,b,common_grid,missing_peak_ratio,p08,p12,complete,64,15360,0.9346354166666667,14356,1004,0,0,0,0.9107405598958334,0.9569010416666667
d4_b,d4,b,common_grid,missing_peak_ratio,p09,p10,complete,64,15360,0.5661458333333333,8696,6664,0,0,0,0.5466780598958333,0.5858072916666667
d4_b,d4,b,common_grid,missing_peak_ratio,p09,p11,complete,64,15360,0.88203125,13548,1812,0,0,0,0.8669254557291667,0.8940755208333333
d4_b,d4,b,common_grid,missing_peak_ratio,p09,p12,complete,64,15360,0.9747395833333333,14972,388,0,0,0,0.95625,0.9892578125
d4_b,d4,b,common_grid,missing_peak_ratio,p10,p11,complete,64,15360,0.47291666666666665,7264,8096,0,0,0,0.46875,0.4771484375
d4_b,d4,b,common_grid,missing_peak_ratio,p10,p12,complete,64,15360,0.9096354166666667,13972,1388,0,0,0,0.89478515625,0.9216145833333333
d4_b,d4,b,common_grid,missing_peak_ratio,p11,p12,complete,64,15360,0.4246744791666667,6523,8837,0,0,0,0.40174967447916665,0.4469401041666667
d5_a,d5,a,native,mse,p08,p09,complete,64,43584,0.5426762114537445,10528,6808,0,26248,0,0.5359647462371513,0.5490891152716594
d5_a,d5,a,native,mse,p08,p10,complete,64,43584,0.5798917033773862,11574,4610,668,25432,1300,0.5708399297907489,0.5887392735866374
d5_a,d5,a,native,mse,p08,p11,complete,64,43584,0.6081015969162996,13730,4307,0,25547,0,0.5914653313142437,0.6251502845080764
d5_a,d5,a,native,mse,p08,p12,complete,64,43584,0.613103432452276,13894,4035,0,25655,0,0.5950225426762114,0.6307383443465492
d5_a,d5,a,native,mse,p09,p10,complete,64,43584,0.5429285976505139,8917,5175,0,29492,0,0.5358726826358297,0.5499495227606461
d5_a,d5,a,native,mse,p09,p11,complete,64,43584,0.5265923274596183,5533,3215,0,34836,0,0.5137085857195302,0.5390854441997063
d5_a,d5,a,native,mse,p09,p12,complete,64,43584,0.5320874632892805,5018,2221,0,36345,0,0.5198802886380323,0.5448788546255506
d5_a,d5,a,native,mse,p10,p11,complete,64,43584,0.5937958883994127,11419,3243,0,28922,0,0.5786289119860499,0.6098364652165933
d5_a,d5,a,native,mse,p10,p12,complete,64,43584,0.5980061490455213,11423,2880,0,29281,0,0.5824608801395008,0.6141399366740088
d5_a,d5,a,native,mse,p11,p12,complete,64,43584,0.5,0,0,3382,0,40202,0.5,0.5
d5_a,d5,a,native,rmse,p08,p09,complete,64,43584,0.5433415932452276,10557,6779,0,26248,0,0.5365951381240822,0.5496397760646109
d5_a,d5,a,native,rmse,p08,p10,complete,64,43584,0.5802014500734214,11344,4353,1155,24494,2238,0.5710802702826725,0.5890693832599119
d5_a,d5,a,native,rmse,p08,p11,complete,64,43584,0.6081015969162996,13730,4307,0,25547,0,0.5914653313142437,0.6251502845080764
d5_a,d5,a,native,rmse,p08,p12,complete,64,43584,0.613103432452276,13894,4035,0,25655,0,0.5950225426762114,0.6307383443465492
d5_a,d5,a,native,rmse,p09,p10,complete,64,43584,0.543364537444934,8936,5156,0,29492,0,0.5362171324339208,0.5505483663729809
d5_a,d5,a,native,rmse,p09,p11,complete,64,43584,0.5265923274596183,5533,3215,0,34836,0,0.5137085857195302,0.5390854441997063
d5_a,d5,a,native,rmse,p09,p12,complete,64,43584,0.5320874632892805,5018,2221,0,36345,0,0.5198802886380323,0.5448788546255506
d5_a,d5,a,native,rmse,p10,p11,complete,64,43584,0.5937958883994127,11419,3243,0,28922,0,0.5786289119860499,0.6098364652165933
d5_a,d5,a,native,rmse,p10,p12,complete,64,43584,0.5980061490455213,11423,2880,0,29281,0,0.5824608801395008,0.6141399366740088
d5_a,d5,a,native,rmse,p11,p12,complete,64,43584,0.5,0,0,3382,0,40202,0.5,0.5
d5_a,d5,a,native,mae,p08,p09,complete,64,43584,0.5517850587371512,10925,6411,0,26248,0,0.5446029506240823,0.5584968107562408
d5_a,d5,a,native,mae,p08,p10,complete,64,43584,0.5823008443465492,12013,4839,0,26732,0,0.5726060595631424,0.5914443947320117
d5_a,d5,a,native,mae,p08,p11,complete,64,43584,0.6081015969162996,13730,4307,0,25547,0,0.5914653313142437,0.6251502845080764
d5_a,d5,a,native,mae,p08,p12,complete,64,43584,0.613103432452276,13894,4035,0,25655,0,0.5950225426762114,0.6307383443465492
d5_a,d5,a,native,mae,p09,p10,complete,64,43584,0.5431580396475771,8927,5165,0,29492,0,0.5360562362334802,0.5500530584618208
d5_a,d5,a,native,mae,p09,p11,complete,64,43584,0.5265923274596183,5533,3215,0,34836,0,0.5137085857195302,0.5390854441997063
d5_a,d5,a,native,mae,p09,p12,complete,64,43584,0.5320874632892805,5018,2221,0,36345,0,0.5198802886380323,0.5448788546255506
d5_a,d5,a,native,mae,p10,p11,complete,64,43584,0.5937958883994127,11419,3243,0,28922,0,0.5786289119860499,0.6098364652165933
d5_a,d5,a,native,mae,p10,p12,complete,64,43584,0.5980061490455213,11423,2880,0,29281,0,0.5824608801395008,0.6141399366740088
d5_a,d5,a,native,mae,p11,p12,complete,64,43584,0.5,0,0,3382,0,40202,0.5,0.5
d5_a,d5,a,native,sam,p08,p09,complete,64,43584,0.5390051395007343,10368,6968,0,26248,0,0.5327290404735683,0.5450394640234949
d5_a,d5,a,native,sam,p08,p10,complete,64,43584,0.5780561674008811,11828,5024,0,26732,0,0.5691644296071953,0.5868326105910425
d5_a,d5,a,native,sam,p08,p11,complete,64,43584,0.6081015969162996,13730,4307,0,25547,0,0.5914653313142437,0.6251502845080764
d5_a,d5,a,native,sam,p08,p12,complete,64,43584,0.613103432452276,13894,4035,0,25655,0,0.5950225426762114,0.6307383443465492
d5_a,d5,a,native,sam,p09,p10,complete,64,43584,0.5434104258443465,8938,5154,0,29492,0,0.5362515487334802,0.5502151018722466
d5_a,d5,a,native,sam,p09,p11,complete,64,43584,0.5265923274596183,5533,3215,0,34836,0,0.5137085857195302,0.5390854441997063
d5_a,d5,a,native,sam,p09,p12,complete,64,43584,0.5320874632892805,5018,2221,0,36345,0,0.5198802886380323,0.5448788546255506
d5_a,d5,a,native,sam,p10,p11,complete,64,43584,0.5937958883994127,11419,3243,0,28922,0,0.5786289119860499,0.6098364652165933
d5_a,d5,a,native,sam,p10,p12,complete,64,43584,0.5980061490455213,11423,2880,0,29281,0,0.5824608801395008,0.6141399366740088
d5_a,d5,a,native,sam,p11,p12,complete,64,43584,0.5,0,0,3382,0,40202,0.5,0.5
d5_a,d5,a,native,pearson_r,p08,p09,complete,64,43584,0.5414831130690162,10476,6860,0,26248,0,0.5344730864537446,0.5481719208883994
d5_a,d5,a,native,pearson_r,p08,p10,complete,64,43584,0.5770466226138032,11784,5068,0,26732,0,0.5680754405286343,0.5858001216042584
d5_a,d5,a,native,pearson_r,p08,p11,complete,64,43584,0.6081015969162996,13730,4307,0,25547,0,0.5914653313142437,0.6251502845080764
d5_a,d5,a,native,pearson_r,p08,p12,complete,64,43584,0.613103432452276,13894,4035,0,25655,0,0.5950225426762114,0.6307383443465492
d5_a,d5,a,native,pearson_r,p09,p10,complete,64,43584,0.5443052496328928,8977,5115,0,29492,0,0.5373181672173275,0.5510052427496329
d5_a,d5,a,native,pearson_r,p09,p11,complete,64,43584,0.5265923274596183,5533,3215,0,34836,0,0.5137085857195302,0.5390854441997063
d5_a,d5,a,native,pearson_r,p09,p12,complete,64,43584,0.5320874632892805,5018,2221,0,36345,0,0.5198802886380323,0.5448788546255506
d5_a,d5,a,native,pearson_r,p10,p11,complete,64,43584,0.5937958883994127,11419,3243,0,28922,0,0.5786289119860499,0.6098364652165933
d5_a,d5,a,native,pearson_r,p10,p12,complete,64,43584,0.5980061490455213,11423,2880,0,29281,0,0.5824608801395008,0.6141399366740088
d5_a,d5,a,native,pearson_r,p11,p12,complete,64,43584,0.5,0,0,3382,0,40202,0.5,0.5
d5_a,d5,a,native,nmse,p08,p09,complete,64,43584,0.5446035242290749,10612,6724,0,26248,0,0.5377650055066079,0.5512008420521293
d5_a,d5,a,native,nmse,p08,p10,complete,64,43584,0.5801211453744494,11508,4524,820,25162,1570,0.5711032144823788,0.5890693832599119
d5_a,d5,a,native,nmse,p08,p11,complete,64,43584,0.6081015969162996,13730,4307,0,25547,0,0.5914653313142437,0.6251502845080764
d5_a,d5,a,native,nmse,p08,p12,complete,64,43584,0.613103432452276,13894,4035,0,25655,0,0.5950225426762114,0.6307383443465492
d5_a,d5,a,native,nmse,p09,p10,complete,64,43584,0.5442823054331865,8976,5116,0,29492,0,0.5369169305249634,0.5515441446402349
d5_a,d5,a,native,nmse,p09,p11,complete,64,43584,0.5265923274596183,5533,3215,0,34836,0,0.5137085857195302,0.5390854441997063
d5_a,d5,a,native,nmse,p09,p12,complete,64,43584,0.5320874632892805,5018,2221,0,36345,0,0.5198802886380323,0.5448788546255506
d5_a,d5,a,native,nmse,p10,p11,complete,64,43584,0.5937958883994127,11419,3243,0,28922,0,0.5786289119860499,0.6098364652165933
d5_a,d5,a,native,nmse,p10,p12,complete,64,43584,0.5980061490455213,11423,2880,0,29281,0,0.5824608801395008,0.6141399366740088
d5_a,d5,a,native,nmse,p11,p12,complete,64,43584,0.5,0,0,3382,0,40202,0.5,0.5
d5_a,d5,a,native,wasserstein_1_cm1,p08,p09,complete,64,43584,0.5862701908957415,12428,4908,0,26248,0,0.5741315620411159,0.5981438142437592
d5_a,d5,a,native,wasserstein_1_cm1,p08,p10,complete,64,43584,0.5784462187958884,11845,5007,0,26732,0,0.5672609214390602,0.5890831497797356
d5_a,d5,a,native,wasserstein_1_cm1,p08,p11,complete,64,43584,0.6081015969162996,13730,4307,0,25547,0,0.5914653313142437,0.6251502845080764
d5_a,d5,a,native,wasserstein_1_cm1,p08,p12,complete,64,43584,0.613103432452276,13894,4035,0,25655,0,0.5950225426762114,0.6307383443465492
d5_a,d5,a,native,wasserstein_1_cm1,p09,p10,complete,64,43584,0.5556396842878121,9471,4621,0,29492,0,0.547678046989721,0.5632468337004406
d5_a,d5,a,native,wasserstein_1_cm1,p09,p11,complete,64,43584,0.5266382158590308,5535,3213,0,34836,0,0.5137085857195302,0.5390880254221733
d5_a,d5,a,native,wasserstein_1_cm1,p09,p12,complete,64,43584,0.5320874632892805,5018,2221,0,36345,0,0.5198802886380323,0.5448788546255506
d5_a,d5,a,native,wasserstein_1_cm1,p10,p11,complete,64,43584,0.5937958883994127,11419,3243,0,28922,0,0.5786289119860499,0.6098364652165933
d5_a,d5,a,native,wasserstein_1_cm1,p10,p12,complete,64,43584,0.5980061490455213,11423,2880,0,29281,0,0.5824608801395008,0.6141399366740088
d5_a,d5,a,native,wasserstein_1_cm1,p11,p12,complete,64,43584,0.5057131057268722,1940,1442,0,40202,0,0.4984397944199706,0.5132623210352423
d5_a,d5,a,native,is_like_structure_to_noise,p08,p09,complete,64,43584,0.40618116740088106,4579,12757,0,26248,0,0.389862105359765,0.42225644732011747
d5_a,d5,a,native,is_like_structure_to_noise,p08,p10,complete,64,43584,0.47788179148311305,7462,9390,0,26732,0,0.4651242428414097,0.49071993162628486
d5_a,d5,a,native,is_like_structure_to_noise,p08,p11,complete,64,43584,0.5178850036710719,9798,8239,0,25547,0,0.5009272324706314,0.5340434563142438
d5_a,d5,a,native,is_like_structure_to_noise,p08,p12,complete,64,43584,0.520156479441997,9843,8086,0,25655,0,0.5022227193465492,0.5369091868575624
d5_a,d5,a,native,is_like_structure_to_noise,p09,p10,complete,64,43584,0.4221273861967695,3652,10440,0,29492,0,0.4087494837555066,0.4352520420337739
d5_a,d5,a,native,is_like_structure_to_noise,p09,p11,complete,64,43584,0.5265923274596183,5533,3215,0,34836,0,0.5137085857195302,0.5390854441997063
d5_a,d5,a,native,is_like_structure_to_noise,p09,p12,complete,64,43584,0.5320874632892805,5018,2221,0,36345,0,0.5198802886380323,0.5448788546255506
d5_a,d5,a,native,is_like_structure_to_noise,p10,p11,complete,64,43584,0.5937958883994127,11419,3243,0,28922,0,0.5786289119860499,0.6098364652165933
d5_a,d5,a,native,is_like_structure_to_noise,p10,p12,complete,64,43584,0.5980061490455213,11423,2880,0,29281,0,0.5824608801395008,0.6141399366740088
d5_a,d5,a,native,is_like_structure_to_noise,p11,p12,complete,64,43584,0.5,0,0,3382,0,40202,0.5,0.5
d5_a,d5,a,native,precision,p08,p09,complete,64,43584,0.40618116740088106,4579,12757,0,26248,0,0.389862105359765,0.42225644732011747
d5_a,d5,a,native,precision,p08,p10,complete,64,43584,0.477950624082232,7465,9387,0,26732,0,0.46523896383994123,0.4907425890234949
d5_a,d5,a,native,precision,p08,p11,complete,64,43584,0.5563509544787077,11451,6539,47,25288,259,0.5473089321769458,0.5649326587738619
d5_a,d5,a,native,precision,p08,p12,complete,64,43584,0.5904230910425844,12884,5002,43,25381,274,0.5757485545154185,0.6043519410792951
d5_a,d5,a,native,precision,p09,p10,complete,64,43584,0.42847145741556536,3913,10148,31,29367,125,0.41541161894273126,0.440712187958884
d5_a,d5,a,native,precision,p09,p11,complete,64,43584,0.5191584067547724,5148,3478,122,34230,606,0.5119751514317181,0.5262278014867842
d5_a,d5,a,native,precision,p09,p12,complete,64,43584,0.5320874632892805,5018,2221,0,36345,0,0.5198802886380323,0.5448788546255506
d5_a,d5,a,native,precision,p10,p11,complete,64,43584,0.5507066813509545,9536,5116,10,28844,78,0.5425445691079295,0.5592422104441996
d5_a,d5,a,native,precision,p10,p12,complete,64,43584,0.5980061490455213,11423,2880,0,29281,0,0.5824603065345081,0.6141175660792951
d5_a,d5,a,native,precision,p11,p12,complete,64,43584,0.5024665014684288,1146,931,1305,18563,21639,0.49977055800293685,0.5051968612334802
d5_a,d5,a,native,recall,p08,p09,complete,64,43584,0.40618116740088106,4579,12757,0,26248,0,0.389862105359765,0.42225644732011747
d5_a,d5,a,native,recall,p08,p10,complete,64,43584,0.4782144823788546,7476,9375,1,26732,0,0.46549077643171805,0.4910205006424376
d5_a,d5,a,native,recall,p08,p11,complete,64,43584,0.556293593979442,11455,6548,34,25354,193,0.5472076908957415,0.5648294098751835
d5_a,d5,a,native,recall,p08,p12,complete,64,43584,0.6019410792951542,13388,4502,39,25450,205,0.5858181901615271,0.6174404598017621
d5_a,d5,a,native,recall,p09,p10,complete,64,43584,0.4383948237885463,4307,9677,108,29144,348,0.4262682406387665,0.44984426624449336
d5_a,d5,a,native,recall,p09,p11,complete,64,43584,0.5198926211453745,5161,3427,160,34106,730,0.5124231369309838,0.5273388743575624
d5_a,d5,a,native,recall,p09,p12,complete,64,43584,0.5320874632892805,5018,2221,0,36345,0,0.5198802886380323,0.5448788546255506
d5_a,d5,a,native,recall,p10,p11,complete,64,43584,0.5510737885462555,9550,5098,14,28840,82,0.5427745847099853,0.5596466019640235
d5_a,d5,a,native,recall,p10,p12,complete,64,43584,0.5980061490455213,11423,2880,0,29281,0,0.5824603065345081,0.6141175660792951
d5_a,d5,a,native,recall,p11,p12,complete,64,43584,0.5023976688693098,1140,931,1311,18563,21639,0.49971291070117474,0.5050941859397944
d5_a,d5,a,native,f1,p08,p09,complete,64,43584,0.40618116740088106,4579,12757,0,26248,0,0.389862105359765,0.42225644732011747
d5_a,d5,a,native,f1,p08,p10,complete,64,43584,0.4779735682819383,7466,9386,0,26732,0,0.4652395374449339,0.4907425890234949
d5_a,d5,a,native,f1,p08,p11,complete,64,43584,0.5563509544787077,11473,6561,3,25514,33,0.5471844598935389,0.5649449912812041
d5_a,d5,a,native,f1,p08,p12,complete,64,43584,0.5997040198237885,13310,4619,0,25619,36,0.5836889684287812,0.614974531938326
d5_a,d5,a,native,f1,p09,p10,complete,64,43584,0.43271613436123346,4096,9961,35,29386,106,0.42006040060572686,0.4444300087187959
d5_a,d5,a,native,f1,p09,p11,complete,64,43584,0.5195943465491923,5167,3459,122,34230,606,0.512285471732746,0.5268817111784141
d5_a,d5,a,native,f1,p09,p12,complete,64,43584,0.5320874632892805,5018,2221,0,36345,0,0.5198802886380323,0.5448788546255506
d5_a,d5,a,native,f1,p10,p11,complete,64,43584,0.550890234948605,9544,5108,10,28842,80,0.5426154093245228,0.5594834113436123
d5_a,d5,a,native,f1,p10,p12,complete,64,43584,0.5980061490455213,11423,2880,0,29281,0,0.5824603065345081,0.6141175660792951
d5_a,d5,a,native,f1,p11,p12,complete,64,43584,0.5024665014684288,1146,931,1305,18563,21639,0.49977055800293685,0.5051968612334802
d5_a,d5,a,native,artifact_peak_ratio,p08,p09,complete,64,43584,0.40618116740088106,4579,12757,0,26248,0,0.389862105359765,0.42225644732011747
d5_a,d5,a,native,artifact_peak_ratio,p08,p10,complete,64,43584,0.477950624082232,7465,9387,0,26732,0,0.46523896383994123,0.4907425890234949
d5_a,d5,a,native,artifact_peak_ratio,p08,p11,complete,64,43584,0.5563509544787077,11451,6539,47,25288,259,0.5473089321769458,0.5649326587738619
d5_a,d5,a,native,artifact_peak_ratio,p08,p12,complete,64,43584,0.5904230910425844,12884,5002,43,25381,274,0.5757485545154185,0.6043519410792951
d5_a,d5,a,native,artifact_peak_ratio,p09,p10,complete,64,43584,0.42847145741556536,3913,10148,31,29367,125,0.41541161894273126,0.440712187958884
d5_a,d5,a,native,artifact_peak_ratio,p09,p11,complete,64,43584,0.5191584067547724,5148,3478,122,34230,606,0.5119751514317181,0.5262278014867842
d5_a,d5,a,native,artifact_peak_ratio,p09,p12,complete,64,43584,0.5320874632892805,5018,2221,0,36345,0,0.5198802886380323,0.5448788546255506
d5_a,d5,a,native,artifact_peak_ratio,p10,p11,complete,64,43584,0.5507066813509545,9536,5116,10,28844,78,0.5425445691079295,0.5592422104441996
d5_a,d5,a,native,artifact_peak_ratio,p10,p12,complete,64,43584,0.5980061490455213,11423,2880,0,29281,0,0.5824603065345081,0.6141175660792951
d5_a,d5,a,native,artifact_peak_ratio,p11,p12,complete,64,43584,0.5024665014684288,1146,931,1305,18563,21639,0.49977055800293685,0.5051968612334802
d5_a,d5,a,native,missing_peak_ratio,p08,p09,complete,64,43584,0.40618116740088106,4579,12757,0,26248,0,0.389862105359765,0.42225644732011747
d5_a,d5,a,native,missing_peak_ratio,p08,p10,complete,64,43584,0.4782144823788546,7476,9375,1,26732,0,0.46549077643171805,0.4910205006424376
d5_a,d5,a,native,missing_peak_ratio,p08,p11,complete,64,43584,0.556293593979442,11455,6548,34,25354,193,0.5472076908957415,0.5648294098751835
d5_a,d5,a,native,missing_peak_ratio,p08,p12,complete,64,43584,0.6019410792951542,13388,4502,39,25451,204,0.5858181901615271,0.6174404598017621
d5_a,d5,a,native,missing_peak_ratio,p09,p10,complete,64,43584,0.4383948237885463,4307,9677,108,29144,348,0.4262682406387665,0.44984426624449336
d5_a,d5,a,native,missing_peak_ratio,p09,p11,complete,64,43584,0.5198926211453745,5161,3427,160,34106,730,0.5124231369309838,0.5273388743575624
d5_a,d5,a,native,missing_peak_ratio,p09,p12,complete,64,43584,0.5320874632892805,5018,2221,0,36345,0,0.5198802886380323,0.5448788546255506
d5_a,d5,a,native,missing_peak_ratio,p10,p11,complete,64,43584,0.5510737885462555,9550,5098,14,28840,82,0.5427745847099853,0.5596466019640235
d5_a,d5,a,native,missing_peak_ratio,p10,p12,complete,64,43584,0.5980061490455213,11423,2880,0,29281,0,0.5824603065345081,0.6141175660792951
d5_a,d5,a,native,missing_peak_ratio,p11,p12,complete,64,43584,0.5023976688693098,1140,931,1311,18563,21639,0.49971291070117474,0.5050941859397944
d5_a,d5,a,common_grid,mse,p08,p09,complete,64,43584,0.5553643538913363,11081,6255,0,26248,0,0.5474245135829662,0.5629020970998531
d5_a,d5,a,common_grid,mse,p08,p10,complete,64,43584,0.5769319016152716,11779,5073,0,26732,0,0.5678104350220264,0.5857312890051395
d5_a,d5,a,common_grid,mse,p08,p11,complete,64,43584,0.6078262665198237,13718,4319,0,25547,0,0.5907770053230543,0.6242454226321587
d5_a,d5,a,common_grid,mse,p08,p12,complete,64,43584,0.613103432452276,13894,4035,0,25655,0,0.5950225426762114,0.6307383443465492
d5_a,d5,a,common_grid,mse,p09,p10,complete,64,43584,0.557314610866373,9544,4548,0,29492,0,0.549348671530837,0.5650700371696035
d5_a,d5,a,common_grid,mse,p09,p11,complete,64,43584,0.5281295888399412,5600,3148,0,34836,0,0.5158423962922174,0.5400502477973569
d5_a,d5,a,common_grid,mse,p09,p12,complete,64,43584,0.5320874632892805,5018,2221,0,36345,0,0.5198802886380323,0.5448788546255506
d5_a,d5,a,common_grid,mse,p10,p11,complete,64,43584,0.5950119309838473,11472,3190,0,28922,0,0.5801320438693098,0.6107645580947136
d5_a,d5,a,common_grid,mse,p10,p12,complete,64,43584,0.5980061490455213,11423,2880,0,29281,0,0.5824608801395008,0.6141399366740088
d5_a,d5,a,common_grid,mse,p11,p12,complete,64,43584,0.5063325991189427,1967,1415,0,40202,0,0.49843922081497793,0.5147123944566813
d5_a,d5,a,common_grid,rmse,p08,p09,complete,64,43584,0.5551808002936858,11073,6263,0,26248,0,0.5473559677863435,0.5623738069016153
d5_a,d5,a,common_grid,rmse,p08,p10,complete,64,43584,0.5779185022026432,11822,5030,0,26732,0,0.5689814496145374,0.5867411205947136
d5_a,d5,a,common_grid,rmse,p08,p11,complete,64,43584,0.6085604809104258,13750,4287,0,25547,0,0.5915060572687224,0.6250923504038178
d5_a,d5,a,common_grid,rmse,p08,p12,complete,64,43584,0.613103432452276,13894,4035,0,25655,0,0.5950225426762114,0.6307383443465492
d5_a,d5,a,common_grid,rmse,p09,p10,complete,64,43584,0.5570392804698973,9532,4560,0,29492,0,0.549180318465492,0.5647029299743025
d5_a,d5,a,common_grid,rmse,p09,p11,complete,64,43584,0.5281984214390602,5603,3145,0,34836,0,0.5158071195851689,0.5400838036894273
d5_a,d5,a,common_grid,rmse,p09,p12,complete,64,43584,0.5320874632892805,5018,2221,0,36345,0,0.5198802886380323,0.5448788546255506
d5_a,d5,a,common_grid,rmse,p10,p11,complete,64,43584,0.5952872613803231,11484,3178,0,28922,0,0.580474772852423,0.6109925660792952
d5_a,d5,a,common_grid,rmse,p10,p12,complete,64,43584,0.5980061490455213,11423,2880,0,29281,0,0.5824608801395008,0.6141399366740088
d5_a,d5,a,common_grid,rmse,p11,p12,complete,64,43584,0.5063325991189427,1967,1415,0,40202,0,0.49843922081497793,0.5147123944566813
d5_a,d5,a,common_grid,mae,p08,p09,complete,64,43584,0.5588059838472834,11231,6105,0,26248,0,0.5504887114537445,0.5664352170521292
d5_a,d5,a,common_grid,mae,p08,p10,complete,64,43584,0.5788592143906021,11863,4989,0,26732,0,0.5700701518906021,0.5875780102790015
d5_a,d5,a,common_grid,mae,p08,p11,complete,64,43584,0.6082622063142438,13737,4300,0,25547,0,0.5915350243208516,0.6252073582048459
d5_a,d5,a,common_grid,mae,p08,p12,complete,64,43584,0.613103432452276,13894,4035,0,25655,0,0.5950225426762114,0.6307383443465492
d5_a,d5,a,common_grid,mae,p09,p10,complete,64,43584,0.5576587738619677,9559,4533,0,29492,0,0.5497304056534508,0.5653685985682819
d5_a,d5,a,common_grid,mae,p09,p11,complete,64,43584,0.5269823788546255,5550,3198,0,34836,0,0.5142583861049926,0.5393048481093979
d5_a,d5,a,common_grid,mae,p09,p12,complete,64,43584,0.5320874632892805,5018,2221,0,36345,0,0.5198802886380323,0.5448788546255506
d5_a,d5,a,common_grid,mae,p10,p11,complete,64,43584,0.5942318281938326,11438,3224,0,28922,0,0.57904219438326,0.6101665748898678
d5_a,d5,a,common_grid,mae,p10,p12,complete,64,43584,0.5980061490455213,11423,2880,0,29281,0,0.5824608801395008,0.6141399366740088
d5_a,d5,a,common_grid,mae,p11,p12,complete,64,43584,0.5063555433186491,1968,1414,0,40202,0,0.49848568281938327,0.5147571356461086
d5_a,d5,a,common_grid,sam,p08,p09,complete,64,43584,0.5440069750367107,10586,6750,0,26248,0,0.5361253556350954,0.5515561903450807
d5_a,d5,a,common_grid,sam,p08,p10,complete,64,43584,0.5752799192364171,11707,5145,0,26732,0,0.5662625619493392,0.584437809746696
d5_a,d5,a,common_grid,sam,p08,p11,complete,64,43584,0.6094094162995595,13787,4250,0,25547,0,0.592657569291483,0.625736795613069
d5_a,d5,a,common_grid,sam,p08,p12,complete,64,43584,0.6131263766519823,13895,4034,0,25655,0,0.5950225426762114,0.6307389179515419
d5_a,d5,a,common_grid,sam,p09,p10,complete,64,43584,0.556511563876652,9509,4583,0,29492,0,0.5485582438509545,0.5642454799926578
